function,rmse,mean_y
173.0,0.6948298262388453,0.5472100000000015
174.0,0.08374790609059096,0.08785000000000158
176.0,0.09381134782310759,0.14190000000001718
179.0,0.08745244715645582,0.02314000000000002
181.0,0.09134825805314566,0.009166666666663634
182.0,0.005973856183833223,0.0
183.0,0.05687555423065065,0.01171666666667079
184.0,0.005869506847669267,1.0000000002037e-05
185.0,0.13614985992651013,0.0
187.0,0.24465036357950184,0.08757666666666712
189.0,0.010952051119055945,0.001220000000002982
190.0,0.09640542017106912,0.024710000000001554
191.0,0.0758327844819283,0.011323333333333114
192.0,0.005869198331994475,1.3333333333018002e-05
193.0,0.09954115722966646,0.025076666666654993
195.0,0.01178926595249736,0.0022033333333365563
196.0,0.007240490721999987,0.0
197.0,0.04337540891711569,0.0016066666666665697
198.0,1.3696473261877429,2.710828663051055
199.0,0.060530736183645656,0.004446666666666109
200.0,0.19346783443005852,0.06736333333332671
201.0,0.005874518472637405,3.333333334012333e-06
202.0,0.06437848138540361,0.007033333333332242
206.0,0.005877425175510442,0.0
208.0,0.00724613090196252,0.0
210.0,2.302998643881116,3.5001166666666994
211.0,0.005895016783941269,0.0
212.0,0.005874518472637405,3.333333334012333e-06
213.0,0.008575574541579811,0.0
214.0,0.026262391722876425,0.0014966666666653813
215.0,0.005877425175510442,0.0
217.0,0.02118167868840715,0.0036566666666658404
219.0,0.00587217800680988,6.666666668024666e-06
220.0,0.005877425175510442,0.0
221.0,0.030301050743711856,0.006636666666666616
222.0,0.03566653104560693,0.006723333333332751
223.0,0.09092180208130293,0.012445208017331122
226.0,0.013337045088835327,0.002326666666664702
227.0,0.006361092421123006,0.00022333333333335735
228.0,0.00599396890713125,9.333333333415766e-05
229.0,0.005898811287441298,0.0
230.0,0.15078566617154154,0.09552666666666179
231.0,0.007218988973623616,0.0
232.0,0.055636460080761306,0.0036766666666668848
233.0,1.39571730906211,5.9491355172945255
237.0,0.010477825604660207,0.000399999999999636
238.0,0.011501986944124073,0.0
239.0,0.6458945490061284,0.791428087470631
240.0,0.005911789690377548,6.0000000000097004e-05
242.0,0.04007437079950653,0.0008800000000004119
243.0,0.005877425175510442,0.0
244.0,0.010288759074338362,0.000506666666666812
245.0,0.005888341162276832,4.666666666707866e-05
246.0,0.005877425175510442,0.0
248.0,0.005877425175510442,0.0
249.0,0.03211548485814166,0.006546666666672528
251.0,0.006343843881196795,0.0
254.0,0.006889599089839038,0.0
255.0,0.10723262167846635,0.0838199999999991
258.0,0.005877425175510442,0.0
259.0,0.014878405743500682,0.0008066666666672969
261.0,0.005877425175510442,0.0
262.0,0.05641779275062265,0.004750000000000606
